record_id,name,address,city,state,zipCode,phoneNumber,phoneNumber2,email,email2,totalBeds,availableBeds,serviceCountyOrArea,grantFiscalYear,visn,fain,addressVerified,description,notes,source_url,sourceDataset
SSVF26-SA-00053,"El-Ada, Inc.",,,ID,,(208) 830-3892,(208) 854-9878,shellyl@eladacap.org,madisond@eladacap.org,,,Owyhee County (ID),2026,VISN 20: Northwest Network,12-ID-032,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00054,Thresholds,,,IL,,(773) 572-5321,(773) 572-5500,tim.rivard@thresholds.org,shaquita.Watson@thresholds.org,,,Cook County (IL),2026,VISN 12: VA Great Lakes Health Care System,12-IL-033,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.","Loren.ONeal@thresholds.org & fernando.valles@thresholds.org
another intake number: 773-537-3154",https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00055,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Columbia County (AR),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00056,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Lafayette County (AR),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00057,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Little River County (AR),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00058,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Miller County (AR),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00059,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Sevier County (AR),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00060,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Acadia Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00061,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Allen Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00062,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Ascension Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00063,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Assumption Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00064,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Avoyelles Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00065,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Beauregard Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00066,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Bienville Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00067,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Bossier Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00068,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Caddo Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00069,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Calcasieu Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00070,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Caldwell Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00071,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Cameron Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00072,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Catahoula Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00073,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Claiborne Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00074,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Concordia Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00075,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,De Soto Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00076,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,East Baton Rouge Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00077,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,East Carroll Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00078,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,East Feliciana Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00079,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Evangeline Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00080,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Franklin Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00081,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Grant Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00082,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Iberia Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00083,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Iberville Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00084,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Jackson Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00085,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Jefferson Davis Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00086,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Jefferson Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00087,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Lafayette Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
SSVF26-SA-00088,"Volunteers of America Southeast Louisiana, Inc.",,,AR,,(504) 483-3558,(504) 483-3558,dphillips@voasela.org,dphillips@voasela.org,,,Lafourche Parish (LA),2026,VISN 16: South Central VA Health Care Network,12-LA-038,False,"Real provider service-area row from VA FY26 SSVF intake list. Service area is county/coverage, not bed inventory.",504-483-3560,https://www.va.gov/HOMELESS/ssvf/docs/SSVF_Provider_Intake_List_FY26.xlsx,U.S. Department of Veterans Affairs FY26 SSVF Provider Intake List
